event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,algorithm-marked-outlier,external-temperature,flt:switch,gps:hdop,gps:maximum-signal-strength,gps:satellite-count,ground-speed,gsm:mcc-mnc,heading,height-above-ellipsoid,import-marked-outlier,location-error-numerical,tag-voltage,transmission-timestamp,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3504465884,true,2017-08-09 18:43:19.000,-1.79724833333,51.065015,-4.46484375,3.984375,2.3203125,,25.2,0,,,7,0.1646222222222222,13861793,225.28,160.0,,117.9,3920.0,2017-08-10 12:23:04.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465885,true,2017-08-09 19:43:59.000,-1.79799,51.06496,-4.095703125,3.9375,-3.6796875,,24.7,0,,,6,,13861760,71.68,168.0,,44.6,3910.0,2017-08-10 12:23:04.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465886,true,2017-08-09 20:47:27.000,-1.797985,51.0649566667,0.029296875,4.177734375,-2.94140625,,29.8,77,,,,,13861758,69.12,,,,3880.0,2017-08-10 12:23:04.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465887,true,2017-08-09 23:48:59.000,-1.79710333333,51.0653083333,-3.80859375,3.890625,-5.91796875,,23.5,0,,,6,1.1523555555555556,13861969,168.96,174.0,,234.3,3880.0,2017-08-10 12:23:04.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465888,true,2017-08-10 02:52:16.000,-1.79716666667,51.065135,-2.267578125,4.130859375,3.80859375,,28.3,0,,,6,0.1646222222222222,13861865,179.2,207.0,,133.0,3860.0,2017-08-10 12:23:04.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465889,true,2017-08-10 05:54:05.000,-1.79718166667,51.0651266667,-3.19921875,3.802734375,-5.953125,,21.5,0,,,9,0.1646222222222222,13861860,176.64,187.0,,70.2,3850.0,2017-08-10 12:23:04.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465890,true,2017-08-10 06:54:43.000,-1.83516333333,51.0578233333,-4.9453125,3.75,-1.4296875,,20.9,0,,,7,,13857478,256.0,150.0,,31.1,3930.0,2017-08-10 12:23:04.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465891,true,2017-08-10 08:00:29.000,-1.85201833333,51.0604,5.94140625,4.125,-0.66796875,,28.9,0,,,9,,13859024,163.84,126.0,,70.2,3930.0,2017-08-10 12:23:04.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465892,true,2017-08-10 09:05:41.000,-1.80399166667,51.0576616667,-3.3046875,3.796875,0.8203125,,21.1,0,,,8,8.231111111111112,13857381,74.24,185.0,,37.5,3980.0,2017-08-10 12:23:06.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465893,true,2017-08-10 10:11:11.000,-1.81964666667,51.0287483333,-1.423828125,3.75,-2.91796875,,20.8,0,,,11,10.865066666666667,13840033,,481.0,,44.6,3960.0,2017-08-10 12:23:06.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465894,true,2017-08-10 11:16:28.000,-1.81721333333,51.06418,0.0234375,3.796875,-2.1796875,,21.8,0,,,,7.078755555555555,13861292,94.72,,,133.0,3980.0,2017-08-10 12:23:06.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3504465895,true,2017-08-10 12:21:56.000,-1.840575,51.0519516667,0.0234375,3.890625,-1.4296875,,23.9,0,,,,15.968355555555556,13853955,332.8,,,80.5,3980.0,2017-08-10 12:23:06.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707279,true,2017-08-10 13:25:11.000,-1.83520833333,51.0578383333,-4.98046875,4.59375,3.08203125,,38.3,0,,,5,,13857487,,149.0,,37.5,3970.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689782,true,2017-08-10 13:25:11.000,-1.83520833333,51.0578383333,-4.98046875,4.59375,3.08203125,,38.3,0,,,5,,13857487,,149.0,,37.5,3970.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707280,true,2017-08-10 14:26:30.000,-1.82986166667,51.067665,5.384765625,4.171875,-2.91796875,,29.8,0,,,4,0.1646222222222222,13863383,181.76,114.0,,80.5,3970.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689783,true,2017-08-10 14:26:30.000,-1.82986166667,51.067665,5.384765625,4.171875,-2.91796875,,29.8,0,,,4,0.1646222222222222,13863383,181.76,114.0,,80.5,3970.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707281,true,2017-08-10 15:29:11.000,-1.79746166667,51.0649683333,-5.0859375,4.505859375,2.30859375,,36.2,0,,,5,0.4938666666666666,13861765,2.56,147.0,,80.5,3960.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689784,true,2017-08-10 15:29:11.000,-1.79746166667,51.0649683333,-5.0859375,4.505859375,2.30859375,,36.2,0,,,5,0.4938666666666666,13861765,2.56,147.0,,80.5,3960.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707282,true,2017-08-10 16:32:45.000,-1.79746,51.0649666667,0.029296875,4.552734375,0.80859375,,37.1,77,,,,0.1646222222222222,13861764,,,,,3950.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689785,true,2017-08-10 16:32:45.000,-1.79746,51.0649666667,0.029296875,4.552734375,0.80859375,,37.1,77,,,,0.1646222222222222,13861764,,,,,3950.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707283,true,2017-08-10 17:36:09.000,-1.79746,51.0649666667,0.029296875,4.599609375,-3.69140625,,38.7,77,,,,0.1646222222222222,13861764,,,,,3950.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689786,true,2017-08-10 17:36:09.000,-1.79746,51.0649666667,0.029296875,4.599609375,-3.69140625,,38.7,77,,,,0.1646222222222222,13861764,,,,,3950.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707284,true,2017-08-10 18:39:40.000,-1.79746,51.0649666667,0.029296875,4.505859375,3.80859375,,36.3,77,,,,0.1646222222222222,13861764,,,,,3950.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689787,true,2017-08-10 18:39:40.000,-1.79746,51.0649666667,0.029296875,4.505859375,3.80859375,,36.3,77,,,,0.1646222222222222,13861764,,,,,3950.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707285,true,2017-08-10 19:41:10.000,-1.79784833333,51.0649983333,-5.080078125,4.224609375,3.796875,,30.3,0,,,4,0.9877333333333332,13861783,89.6,147.0,,133.0,3950.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689788,true,2017-08-10 19:41:10.000,-1.79784833333,51.0649983333,-5.080078125,4.224609375,3.796875,,30.3,0,,,4,0.9877333333333332,13861783,89.6,147.0,,133.0,3950.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707286,true,2017-08-10 20:44:27.000,-1.79784666667,51.0649933333,0.029296875,4.224609375,4.55859375,,30.4,77,,,,0.8231111111111111,13861780,87.04,,,,3930.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689789,true,2017-08-10 20:44:27.000,-1.79784666667,51.0649933333,0.029296875,4.224609375,4.55859375,,30.4,77,,,,0.8231111111111111,13861780,87.04,,,,3930.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707287,true,2017-08-10 23:45:58.000,-1.79787833333,51.0644933333,-3.9609375,3.990234375,-3.703125,,25.7,0,,,5,0.3292444444444444,13861480,66.56,171.0,,210.0,3920.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689790,true,2017-08-10 23:45:58.000,-1.79787833333,51.0644933333,-3.9609375,3.990234375,-3.703125,,25.7,0,,,5,0.3292444444444444,13861480,66.56,171.0,,210.0,3920.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707288,true,2017-08-11 02:47:11.000,-1.79748666667,51.0649633333,-4.41796875,3.9375,-4.41796875,,24.6,0,,,5,0.1646222222222222,13861762,66.56,161.0,,91.8,3920.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689791,true,2017-08-11 02:47:11.000,-1.79748666667,51.0649633333,-4.41796875,3.9375,-4.41796875,,24.6,0,,,5,0.1646222222222222,13861762,66.56,161.0,,91.8,3920.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707289,true,2017-08-11 05:48:49.000,-1.79939166667,51.0662433333,-4.423828125,4.130859375,1.546875,,28.1,0,,,7,14.486755555555556,13862530,340.48,161.0,,31.1,3920.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689792,true,2017-08-11 05:48:49.000,-1.79939166667,51.0662433333,-4.423828125,4.130859375,1.546875,,28.1,0,,,7,14.486755555555556,13862530,340.48,161.0,,31.1,3920.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707290,true,2017-08-11 06:49:17.000,-1.79717,51.06468,4.9921875,3.703125,0.8203125,,19.1,0,,,6,0.1646222222222222,13861592,276.48,106.0,,44.6,3970.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689793,true,2017-08-11 06:49:17.000,-1.79717,51.06468,4.9921875,3.703125,0.8203125,,19.1,0,,,6,0.1646222222222222,13861592,276.48,106.0,,44.6,3970.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707291,true,2017-08-11 07:50:14.000,-1.797725,51.064745,4.58203125,4.03125,2.3203125,,26.2,0,,,6,0.3292444444444444,13861631,327.68,97.0,,149.6,3970.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689794,true,2017-08-11 07:50:14.000,-1.797725,51.064745,4.58203125,4.03125,2.3203125,,26.2,0,,,6,0.3292444444444444,13861631,327.68,97.0,,149.6,3970.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707292,true,2017-08-11 08:53:42.000,-1.79772333333,51.0647416667,0.029296875,4.833984375,-4.44140625,,43.6,77,,,,0.1646222222222222,13861629,327.68,,,,3970.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689795,true,2017-08-11 08:53:42.000,-1.79772333333,51.0647416667,0.029296875,4.833984375,-4.44140625,,43.6,77,,,,0.1646222222222222,13861629,327.68,,,,3970.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3508707293,true,2017-08-11 10:01:59.000,-1.79741,51.064745,-4.986328125,4.599609375,-0.69140625,,38.9,0,,,4,0.3292444444444444,13861631,179.2,149.0,,104.2,3970.0,2017-08-11 10:05:56.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689796,true,2017-08-11 10:01:59.000,-1.79741,51.064745,-4.986328125,4.599609375,-0.69140625,,38.9,0,,,4,0.3292444444444444,13861631,179.2,149.0,,104.2,3970.0,2017-08-11 14:35:18.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689797,true,2017-08-11 11:09:36.000,-1.79740666667,51.0647416667,0.029296875,4.318359375,-4.44140625,,32.6,77,,,,0.1646222222222222,13861629,176.64,,,,3950.0,2017-08-11 14:35:21.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689798,true,2017-08-11 12:17:44.000,-1.79740666667,51.0647416667,0.029296875,4.458984375,-4.44140625,,35.6,77,,,,0.1646222222222222,13861629,176.64,,,,3930.0,2017-08-11 14:35:21.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689799,true,2017-08-11 13:25:46.000,-1.79740666667,51.0647416667,0.029296875,4.318359375,0.05859375,,32.0,77,,,,0.1646222222222222,13861629,176.64,,,,3900.0,2017-08-11 14:35:21.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3510689800,true,2017-08-11 14:33:48.000,-1.79740666667,51.0647416667,0.029296875,4.271484375,-2.19140625,,31.8,77,,,,0.1646222222222222,13861629,176.64,,,,3870.0,2017-08-11 14:35:21.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128435,true,2017-08-11 15:38:40.000,-1.797385,51.064835,-5.0859375,4.224609375,-5.19140625,,30.6,0,,,4,2.7985777777777776,13861685,184.32,147.0,,210.0,3850.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128436,true,2017-08-11 16:42:04.000,-1.79738,51.0648333333,0.029296875,4.271484375,2.30859375,,31.2,77,,,,2.469333333333333,13861684,181.76,,,,3840.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128437,true,2017-08-11 17:44:09.000,-1.79723833333,51.064735,-4.60546875,4.224609375,1.546875,,30.1,0,,,4,0.4938666666666666,13861625,327.68,157.0,,149.6,3840.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128438,true,2017-08-11 18:45:03.000,-1.79721666667,51.0651233333,0.0234375,4.078125,-4.41796875,,27.6,0,,,,,13861858,348.16,,,290.3,3840.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128439,true,2017-08-11 19:45:33.000,-1.79804333333,51.06535,4.8984375,3.9375,-5.1796875,,24.6,0,,,5,3.1278222222222225,13861994,317.44,104.0,,358.2,3840.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128440,true,2017-08-11 20:49:05.000,-1.79804,51.0653483333,0.029296875,4.271484375,0.80859375,,31.1,77,,,,2.633955555555555,13861993,314.88,,,,3820.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128441,true,2017-08-11 23:50:47.000,-1.79763666667,51.06485,1.248046875,4.125,-5.16796875,,28.6,0,,,4,,13861694,181.76,26.0,,210.0,3820.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128442,true,2017-08-12 02:53:56.000,-1.79735333333,51.0664066667,0.638671875,4.318359375,3.05859375,,32.3,0,,,4,1.1523555555555556,13862628,186.88,269.0,,261.0,3810.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128443,true,2017-08-12 05:54:23.000,-1.79705166667,51.0651116667,-3.908203125,3.796875,-0.6796875,,21.9,0,,,5,0.1646222222222222,13861851,271.36,172.0,,104.2,3810.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128444,true,2017-08-12 06:54:54.000,-1.75794,51.0860233333,4.25390625,4.265625,-2.1796875,,31.8,0,,,5,0.4938666666666666,13874398,130.56,90.0,,52.3,3860.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128445,true,2017-08-12 07:55:44.000,-1.75564333333,51.0879033333,-1.8515625,3.890625,-0.6796875,,23.9,0,,,6,10.3712,13875526,192.0,216.0,,52.3,3900.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128446,true,2017-08-12 08:56:34.000,-1.75833166667,51.0860883333,-2.630859375,4.03125,-0.6796875,,26.9,0,,,5,,13874437,156.16,199.0,,70.2,3920.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128447,true,2017-08-12 09:57:40.000,-1.75149833333,51.09192,-4.32421875,3.9375,-2.16796875,,24.8,0,,,9,,13877936,143.36,163.0,,37.5,3930.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3511128448,true,2017-08-12 10:58:33.000,-1.79683833333,51.0642583333,-4.8984375,4.125,-2.91796875,,28.8,0,,,5,1.4816,13861339,350.72,151.0,,80.5,3970.0,2017-08-12 10:59:50.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308583,true,2017-08-12 12:01:52.000,-1.79596833333,51.0640783333,1.353515625,4.3125,5.33203125,,32.4,0,,,6,0.4938666666666666,13861231,130.56,284.0,,234.3,3970.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308584,true,2017-08-12 13:02:17.000,-1.81018,51.0615866667,-0.7734375,3.75,5.3203125,,20.4,0,,,8,15.968355555555556,13859736,71.68,239.0,,91.8,3980.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308585,true,2017-08-12 14:02:37.000,-1.79914,51.0794583333,-0.3515625,3.84375,-0.6796875,,22.9,0,,,10,10.3712,13870459,217.6,248.0,,44.6,3970.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308586,true,2017-08-12 15:03:21.000,-1.79402,51.0732066667,-1.4296875,3.796875,-3.6796875,,21.7,0,,,8,8.231111111111112,13866708,340.48,225.0,,52.3,3980.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308587,true,2017-08-12 16:06:13.000,-1.79755166667,51.0626316667,-1.7578125,4.318359375,2.30859375,,32.2,0,,,4,1.1523555555555556,13860363,176.64,474.0,,290.3,3970.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308588,true,2017-08-12 17:07:35.000,-1.79742333333,51.0648933333,-4.318359375,4.171875,3.08203125,,29.3,0,,,5,0.4938666666666666,13861720,17.92,163.0,,133.0,3960.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308589,true,2017-08-12 18:10:56.000,-1.79741666667,51.0648916667,0.029296875,4.271484375,4.55859375,,31.4,77,,,,0.1646222222222222,13861719,15.36,,,,3950.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308590,true,2017-08-12 19:12:04.000,-1.79900833333,51.0676766667,-3.62109375,4.03125,1.58203125,,26.1,0,,,4,,13863390,327.68,690.0,,104.2,3930.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308591,true,2017-08-12 20:13:05.000,-1.79737,51.065025,-4.37109375,3.9375,-5.91796875,,24.5,0,,,5,,13861799,122.88,162.0,,210.0,3930.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308592,true,2017-08-12 23:14:40.000,-1.79731666667,51.0652116667,-4.798828125,4.03125,-5.91796875,,26.5,0,,,5,,13861911,17.92,153.0,,104.2,3930.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308593,true,2017-08-13 02:18:17.000,-1.797315,51.0652083333,0.029296875,4.271484375,0.05859375,,31.0,77,,,,,13861909,15.36,,,,3920.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308594,true,2017-08-13 05:19:10.000,-1.797425,51.0650833333,-4.2421875,4.078125,-4.41796875,,27.6,0,,,5,0.6584888888888888,13861834,197.12,165.0,,70.2,3920.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308595,true,2017-08-13 06:20:11.000,-1.83778166667,51.0681916667,-5.876953125,4.265625,-4.41796875,,31.6,0,,,7,,13863699,94.72,130.0,,25.3,3950.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3512308596,true,2017-08-13 07:22:49.000,-1.83872666667,51.0703,4.869140625,4.693359375,3.046875,,40.3,0,,,4,0.6584888888888888,13864964,317.44,103.0,,104.2,3970.0,2017-08-13 07:24:10.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760673,true,2017-08-13 08:25:35.000,-1.789785,51.0657983333,-0.01171875,3.9375,0.83203125,,24.1,0,,,5,16.132977777777775,13862263,28.16,255.0,,52.3,3970.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760674,true,2017-08-13 09:26:10.000,-1.797325,51.064665,-5.9296875,4.359375,4.58203125,,33.4,0,,,5,,13861583,217.6,129.0,,52.3,3970.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760675,true,2017-08-13 10:29:44.000,-1.79732,51.0646616667,0.029296875,4.318359375,-2.94140625,,32.8,77,,,,,13861581,215.04,,,,3950.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760676,true,2017-08-13 11:32:28.000,-1.79738166667,51.064985,-5.6484375,4.318359375,-0.69140625,,32.9,0,,,4,0.6584888888888888,13861775,204.8,135.0,,133.0,3950.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760677,true,2017-08-13 12:34:46.000,-1.797435,51.0650083333,-4.974609375,4.271484375,-0.703125,,31.9,0,,,4,1.4816,13861789,89.6,149.0,,149.6,3930.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760678,true,2017-08-13 13:35:21.000,-1.806055,51.07042,-5.126953125,3.796875,-5.9296875,,21.5,0,,,7,6.914133333333333,13865036,186.88,402.0,,52.3,3950.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760679,true,2017-08-13 14:36:10.000,-1.80289,51.0748883333,5.654296875,4.265625,0.83203125,,31.1,0,,,6,,13867717,58.88,120.0,,25.3,3980.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760680,true,2017-08-13 15:39:32.000,-1.79734,51.0651566667,-5.408203125,4.271484375,-4.44140625,,31.6,0,,,4,0.1646222222222222,13861878,192.0,140.0,,210.0,3960.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760681,true,2017-08-13 16:41:42.000,-1.79767166667,51.0649716667,-4.787109375,4.224609375,0.046875,,30.0,0,,,5,0.1646222222222222,13861767,7.68,153.0,,187.9,3950.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760682,true,2017-08-13 17:43:12.000,-1.79735833333,51.0650666667,-4.7578125,4.318359375,-4.453125,,32.6,0,,,4,0.8231111111111111,13861824,217.6,154.0,,149.6,3950.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760683,true,2017-08-13 18:45:04.000,-1.79749333333,51.0648866667,-5.548828125,4.271484375,-0.703125,,31.9,0,,,4,0.4938666666666666,13861716,48.64,137.0,,133.0,3950.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760684,true,2017-08-13 19:46:54.000,-1.80046333333,51.0650266667,0.029296875,4.177734375,-2.203125,,29.8,0,,,3,0.1646222222222222,13861800,171.52,,,187.9,3930.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760685,true,2017-08-13 23:49:35.000,-1.79738,51.0649833333,-3.380859375,3.984375,-4.4296875,,25.6,0,,,4,,13861774,,183.0,,133.0,3930.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3513760686,true,2017-08-14 02:51:05.000,-1.79731666667,51.0651783333,-5.0859375,4.083984375,3.046875,,27.3,0,,,5,0.3292444444444444,13861891,176.64,147.0,,261.0,3920.0,2017-08-14 02:52:22.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3515681938,true,2017-08-14 05:54:00.000,-1.79732666667,51.06494,-4.18359375,4.03125,3.83203125,,26.3,0,,,4,0.6584888888888888,13861748,209.92,166.0,,261.0,3920.0,2017-08-14 18:07:46.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3515681939,true,2017-08-14 06:54:59.000,-1.79727833333,51.0649083333,-4.7578125,4.171875,0.83203125,,29.1,0,,,5,,13861729,,154.0,,117.9,3930.0,2017-08-14 18:07:46.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3515681940,true,2017-08-14 07:55:43.000,-1.79723166667,51.0649383333,-2.7890625,4.03125,-2.9296875,,26.8,0,,,5,0.1646222222222222,13861747,125.44,196.0,,290.3,3950.0,2017-08-14 18:07:46.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3515681941,true,2017-08-14 08:56:24.000,-1.79738,51.0651,-3.193359375,4.3125,-0.6796875,,32.9,0,,,4,0.9877333333333332,13861844,284.16,187.0,,80.5,3980.0,2017-08-14 18:07:46.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3515681942,true,2017-08-14 09:58:13.000,-1.79089,51.06652,4.5234375,4.318359375,-0.703125,,32.9,0,,,4,0.1646222222222222,13862696,289.28,96.0,,210.0,3970.0,2017-08-14 18:07:46.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
3515681943,true,2017-08-14 10:59:41.000,-1.75998833333,51.0877816667,5.7890625,4.646484375,1.546875,,39.1,0,,,5,0.1646222222222222,13875453,192.0,123.0,,44.6,3970.0,2017-08-14 18:07:46.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
